date,customer_code,market,product_code,product,variant,sold_quantity,gross_price,total_gross_sales,pre_invoice_discount_pct,net_inoice_sales,post_invoice_deduction,net_sales
2019-10-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.8577,79.43,0.3008,55.537456,0.4029,33.1614149776
2019-11-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,9,19.8577,178.72,0.3008,124.961024,0.4699,66.2418388224
2019-12-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,35,19.8577,695.02,0.3008,485.957984,0.4669,259.0642012704
2020-02-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,16,19.8577,317.72,0.3008,222.149824,0.5393,102.3444239168
2020-03-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.8577,59.57,0.3008,41.651344,0.4044,24.8075404864
2020-04-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.8577,158.86,0.3008,111.074912,0.3855,68.2555334240
2020-06-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.8577,79.43,0.3008,55.537456,0.5059,27.4410570096
2020-07-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.8577,198.58,0.3008,138.847136,0.5072,68.4238686208
2020-08-01,90009132,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,20,19.8577,397.15,0.3008,277.687280,0.4233,160.1422543760
2019-09-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.8577,158.86,0.2757,115.062298,0.4365,64.8376049230
2019-11-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,35,19.8577,695.02,0.2757,503.402986,0.4520,275.8648363280
2019-12-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,34,19.8577,675.16,0.2757,489.018388,0.4897,249.5460833964
2020-01-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.8577,119.15,0.2757,86.300345,0.4535,47.1631385425
2020-03-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.8577,39.72,0.2757,28.769196,0.4123,16.9076564892
2020-04-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.8577,59.57,0.2757,43.146551,0.4600,23.2991375400
2020-05-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.8577,19.86,0.2757,14.384598,0.4787,7.4986909374
2020-07-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.8577,59.57,0.2757,43.146551,0.4711,22.8202108239
2020-08-01,90009131,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,17,19.8577,337.58,0.2757,244.509194,0.5043,121.2032074658
2019-09-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,13,19.8577,258.15,0.2346,197.588010,0.4639,105.9269321610
2019-10-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,16,19.8577,317.72,0.2346,243.182888,0.4718,128.4492014416
2019-12-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.8577,734.73,0.2346,562.362342,0.4766,294.3404498028
2020-01-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,20,19.8577,397.15,0.2346,303.978610,0.4719,160.5311039410
2020-02-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.8577,218.43,0.2346,167.186322,0.4680,88.9431233040
2020-04-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.8577,39.72,0.2346,30.401688,0.4464,16.8303744768
2020-05-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.8577,19.86,0.2346,15.200844,0.4171,8.8605719676
2020-06-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.8577,79.43,0.2346,60.795722,0.4103,35.8512372634
2020-08-01,90009130,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.8577,158.86,0.2346,121.591444,0.4496,66.9239307776
2019-09-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,21,19.8577,417.01,0.2386,317.511414,0.4616,170.9481452976
2019-10-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,12,19.8577,238.29,0.2386,181.434006,0.4171,105.7578820974
2019-11-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,32,19.8577,635.45,0.2386,483.831630,0.4568,262.8173414160
2020-01-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.8577,198.58,0.2386,151.198812,0.3929,91.7927987652
2020-02-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.8577,357.44,0.2386,272.154816,0.4748,142.9357093632
2020-03-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.8577,19.86,0.2386,15.121404,0.3960,9.1333280160
2020-05-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.8577,59.57,0.2386,45.356598,0.4916,23.0592944232
2020-06-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.8577,79.43,0.2386,60.478002,0.4371,34.0430673258
2020-07-01,90009129,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.8577,119.15,0.2386,90.720810,0.5026,45.1245308940
2019-10-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,15,19.8577,297.87,0.2197,232.427961,0.4737,122.3268358743
2019-11-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,14,19.8577,278.01,0.2197,216.931203,0.3912,132.0677163864
2019-12-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.8577,734.73,0.2197,573.309819,0.5251,272.2648330431
2020-02-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.8577,218.43,0.2197,170.440929,0.4722,89.9587223262
2020-03-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.8577,19.86,0.2197,15.496758,0.4387,8.6983302654
2020-04-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.8577,19.86,0.2197,15.496758,0.4566,8.4209382972
2020-06-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.8577,139.00,0.2197,108.461700,0.4797,56.4326225100
2020-07-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.8577,99.29,0.2197,77.475987,0.5306,36.3672282978
2020-08-01,90009128,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.8577,357.44,0.2197,278.910432,0.4343,157.7796313824
2019-09-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,12,19.8577,238.29,0.2870,169.900770,0.4506,93.3434830380
2019-11-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,28,19.8577,556.02,0.2870,396.442260,0.4550,216.0610317000
2019-12-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,34,19.8577,675.16,0.2870,481.389080,0.4219,278.2910271480
2020-01-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,14,19.8577,278.01,0.2870,198.221130,0.4600,107.0394102000
2020-03-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.8577,39.72,0.2870,28.320360,0.4505,15.5620378200
2020-04-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.8577,59.57,0.2870,42.473410,0.5211,20.3405160490
2020-05-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.8577,39.72,0.2870,28.320360,0.4389,15.8905539960
2020-07-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.8577,218.43,0.2870,155.740590,0.5198,74.7866313180
2020-08-01,90009127,Newzealand,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.8577,218.43,0.2870,155.740590,0.4439,86.6073420990
2019-10-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,21,19.8577,417.01,0.3018,291.156382,0.2294,224.3651079692
2019-11-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,22,19.8577,436.87,0.3018,305.022634,0.2319,234.2878851754
2019-12-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,49,19.8577,973.03,0.3018,679.369546,0.2616,501.6464727664
2020-02-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,35,19.8577,695.02,0.3018,485.262964,0.2276,374.8171133936
2020-03-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.8577,158.86,0.3018,110.916052,0.2455,83.6861612340
2020-04-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.8577,198.58,0.3018,138.648556,0.2412,105.2065242928
2020-06-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,76,19.8577,1509.19,0.3018,1053.716458,0.2478,792.6055197076
2020-07-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,27,19.8577,536.16,0.3018,374.346912,0.2198,292.0654607424
2020-08-01,90008168,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,31,19.8577,615.59,0.3018,429.804938,0.2077,340.5344523774
2019-09-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,39,19.8577,774.45,0.2971,544.360905,0.2316,418.2869194020
2019-11-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,118,19.8577,2343.21,0.2971,1647.042309,0.2164,1290.6223533324
2019-12-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,102,19.8577,2025.49,0.2971,1423.716921,0.2349,1089.2858162571
2020-01-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,21,19.8577,417.01,0.2971,293.116329,0.2290,225.9926896590
2020-03-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.8577,119.15,0.2971,83.750535,0.2069,66.4225493085
2020-04-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,6,19.8577,119.15,0.2971,83.750535,0.1972,67.2349294980
2020-05-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,4,19.8577,79.43,0.2971,55.831347,0.2236,43.3474578108
2020-07-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.8577,158.86,0.2971,111.662694,0.2191,87.1973977446
2020-08-01,90008167,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,47,19.8577,933.31,0.2971,656.023599,0.2249,508.4838915849
2019-09-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,50,19.8577,992.89,0.1987,795.602757,0.2294,613.0914845442
2019-10-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,23,19.8577,456.73,0.1987,365.977749,0.1952,294.5388923952
2019-12-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,93,19.8577,1846.77,0.1987,1479.816801,0.2283,1141.9746253317
2020-01-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,72,19.8577,1429.75,0.1987,1145.658675,0.2621,845.3815362825
2020-02-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,71,19.8577,1409.90,0.1987,1129.752870,0.1956,908.7732086280
2020-04-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,13,19.8577,258.15,0.1987,206.855595,0.2323,158.8030402815
2020-05-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,14,19.8577,278.01,0.1987,222.769413,0.2597,164.9161964439
2020-06-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,20,19.8577,397.15,0.1987,318.236295,0.2562,236.7041562210
2020-08-01,90008166,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,15,19.8577,297.87,0.1987,238.683231,0.2307,183.6190096083
2019-09-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,27,19.8577,536.16,0.2609,396.275856,0.2712,288.8058438528
2019-10-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,29,19.8577,575.87,0.2609,425.625517,0.1936,343.2244169088
2019-11-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,116,19.8577,2303.49,0.2609,1702.509459,0.2158,1335.1079177478
2020-01-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.8577,357.44,0.2609,264.183904,0.2250,204.7425256000
2020-02-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,17,19.8577,337.58,0.2609,249.505378,0.2230,193.8656787060
2020-03-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.8577,99.29,0.2609,73.385239,0.2117,57.8495839037
2020-05-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,9,19.8577,178.72,0.2609,132.091952,0.1896,107.0473179008
2020-06-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,20,19.8577,397.15,0.2609,293.533565,0.2493,220.3556472455
2020-07-01,90008165,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,42,19.8577,834.02,0.2609,616.424182,0.2190,481.4272861420
2019-10-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,35,19.8577,695.02,0.2716,506.252568,0.2310,389.3082247920
2019-11-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,124,19.8577,2462.35,0.2716,1793.575740,0.1898,1453.1550645480
2019-12-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,67,19.8577,1330.47,0.2716,969.114348,0.2119,763.7590176588
2020-02-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,61,19.8577,1211.32,0.2716,882.325488,0.2270,682.0376022240
2020-03-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.8577,59.57,0.2716,43.390788,0.2523,32.4432921876
2020-04-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.8577,158.86,0.2716,115.713624,0.1983,92.7676123608
2020-06-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,16,19.8577,317.72,0.2716,231.427248,0.2191,180.7215379632
2020-07-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,18,19.8577,357.44,0.2716,260.359296,0.2235,202.1689933440
2020-08-01,90008164,Australia,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,54,19.8577,1072.32,0.2716,781.077888,0.2267,604.0075307904
2019-09-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,80,19.8577,1588.62,0.2182,1241.983116,0.4028,741.7123168752
2019-10-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,57,19.8577,1131.89,0.2182,884.911602,0.3767,551.5654015266
2019-11-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,91,19.8577,1807.05,0.2182,1412.751690,0.4838,729.2624223780
2020-01-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,41,19.8577,814.17,0.2182,636.518106,0.3872,390.0582953568
2020-02-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,33,19.8577,655.30,0.2182,512.313540,0.4090,302.7773021400
2020-03-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.8577,198.58,0.2182,155.249844,0.4551,84.5956399956
2020-05-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,118,19.8577,2343.21,0.2182,1831.921578,0.4307,1042.9129543554
2020-06-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,195,19.8577,3872.25,0.2182,3027.325050,0.3833,1866.9513583350
2020-07-01,90007197,"South Korea",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,107,19.8577,2124.77,0.2182,1661.145186,0.4680,883.7292389520
2019-10-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,29,19.8577,575.87,0.2136,452.864168,0.2211,352.7359004552
2019-11-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,12,19.8577,238.29,0.2136,187.391256,0.2304,144.2163106176
2019-12-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,117,19.8577,2323.35,0.2136,1827.082440,0.2610,1350.2139231600
2020-02-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.8577,516.30,0.2136,406.018320,0.2443,306.8280444240
2020-03-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.8577,198.58,0.2136,156.163312,0.2552,116.3104347776
2020-04-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,8,19.8577,158.86,0.2136,124.927504,0.2388,95.0948160448
2020-06-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,31,19.8577,615.59,0.2136,484.099976,0.2321,371.7403715704
2020-07-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,17,19.8577,337.58,0.2136,265.472912,0.2572,197.1932790336
2020-08-01,90006156,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,61,19.8577,1211.32,0.2136,952.582048,0.2436,720.5330611072
2019-09-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,12,19.8577,238.29,0.1910,192.776610,0.2626,142.1534722140
2019-10-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,58,19.8577,1151.75,0.1910,931.765750,0.2345,713.2666816250
2019-11-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,110,19.8577,2184.35,0.1910,1767.139150,0.2737,1283.4731646450
2020-01-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,59,19.8577,1171.60,0.1910,947.824400,0.2370,723.1900172000
2020-02-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,45,19.8577,893.60,0.1910,722.922400,0.2425,547.6137180000
2020-03-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.8577,19.86,0.1910,16.066740,0.2564,11.9472278640
2020-05-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.8577,218.43,0.1910,176.709870,0.2583,131.0657105790
2020-06-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,28,19.8577,556.02,0.1910,449.820180,0.2346,344.2923657720
2020-07-01,90006153,Philiphines,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.8577,218.43,0.1910,176.709870,0.2722,128.6094433860
2019-09-01,90005162,Pakistan,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,17,19.8577,337.58,0.1807,276.579294,0.2840,198.0307745040
2019-10-01,90005162,Pakistan,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,27,19.8577,536.16,0.1807,439.275888,0.2897,312.0176632464
2019-12-01,90005162,Pakistan,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.8577,198.58,0.1807,162.696594,0.2388,123.8446473528
2020-01-01,90005162,Pakistan,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,25,19.8577,496.44,0.1807,406.733292,0.2944,286.9910108352
